,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,067000,조이시티,"18,550","650","3.6","19,050","19,200","17,400","297,948","5,461,923,900","263,202,852,150","0.09","14,188,833"
,067010,이씨에스,"3,545","-40","-1.1","3,585","3,600","3,525","166,249","590,758,560","43,582,230,000","0.01","12,294,000"
,067080,대화제약,"12,850","-50","-0.4","13,050","13,100","12,600","162,332","2,067,190,800","234,190,915,900","0.08","18,224,974"
,067160,아프리카TV,"62,800","-1,700","-2.6","64,500","64,800","62,600","132,409","8,361,984,800","721,871,367,600","0.24","11,494,767"
,067170,오텍,"12,250","450","3.8","11,800","12,400","11,650","961,042","11,650,427,450","188,547,161,250","0.06","15,391,605"
,067280,멀티캠퍼스,"30,300","-100","-0.3","30,900","30,900","29,900","8,073","243,525,100","179,581,403,700","0.06","5,926,779"
,067290,JW신약,"5,010","105","2.1","4,900","5,010","4,860","295,262","1,456,672,315","208,752,501,660","0.07","41,667,166"
,067310,하나마이크론,"5,340","0","0.0","5,340","5,410","5,230","522,985","2,780,939,330","162,173,188,740","0.05","30,369,511"
,067390,아스트,"4,130","0","0.0","4,145","4,230","4,095","269,192","1,119,343,900","106,056,962,760","0.04","25,679,652"
,067570,엔브이에이치코리아,"2,850","0","0.0","2,845","2,915","2,815","287,204","825,376,150","84,336,587,250","0.03","29,591,785"
,067630,에이치엘비생명과학,"18,650","-350","-1.8","19,100","19,200","18,600","393,750","7,418,592,450","877,863,948,450","0.30","47,070,453"
,067730,로지시스,"4,170","30","0.7","4,140","4,215","4,095","115,108","476,759,620","38,951,644,740","0.01","9,340,922"
,067770,세진티에스,"2,580","0","0.0","2,600","2,600","2,530","13,489","34,697,205","21,663,209,940","0.01","8,396,593"
,067900,와이엔텍,"11,950","-50","-0.4","12,050","12,250","11,900","266,802","3,208,828,550","217,485,925,050","0.07","18,199,659"
,067920,이글루시큐리티,"5,060","20","0.4","5,010","5,070","4,955","42,636","213,202,730","55,640,362,140","0.02","10,996,119"
,067990,도이치모터스,"6,430","-60","-0.9","6,530","6,530","6,390","198,657","1,276,376,940","180,280,128,350","0.06","28,037,345"
,068050,팬엔터테인먼트,"5,670","-470","-7.6","6,000","6,110","5,650","566,965","3,271,654,450","77,922,792,990","0.03","13,742,997"
,068240,다원시스,"18,900","-50","-0.3","18,650","19,150","18,150","2,044,224","38,186,166,500","509,018,258,700","0.17","26,932,183"
,068330,일신바이오,"3,325","765","29.9","2,605","3,325","2,600","48,676,547","147,581,706,195","147,018,665,500","0.05","44,216,140"
,068760,셀트리온제약,"127,800","-400","-0.3","127,200","128,300","123,600","543,819","68,383,282,000","4,576,108,017,600","1.55","35,806,792"
,068790,DMS,"6,200","20","0.3","6,170","6,700","6,110","3,327,152","21,323,755,490","142,987,419,400","0.05","23,062,487"
,068930,디지털대성,"6,000","-200","-3.2","6,200","6,270","6,000","160,851","983,852,890","136,042,338,000","0.05","22,673,723"
,068940,아이씨케이,"3,715","-50","-1.3","3,740","3,805","3,680","611,126","2,284,318,045","115,832,667,230","0.04","31,179,722"
,069080,웹젠,"28,350","-50","-0.2","28,400","28,550","27,900","262,625","7,409,181,100","1,001,063,561,400","0.34","35,310,884"
,069110,코스온,"4,800","-60","-1.2","4,895","4,940","4,800","48,728","236,883,020","89,746,372,800","0.03","18,697,161"
,069140,누리플랜,"4,915","-5","-0.1","4,900","5,190","4,820","32,892","161,061,010","27,906,888,330","0.01","5,677,902"
,069330,유아이디,"1,055","0","0.0","0","0","0","0","0","12,541,620,560","0.00","11,887,792"
,069410,엔텔스,"9,900","-80","-0.8","10,000","10,200","9,740","60,167","595,031,250","68,302,347,300","0.02","6,899,227"
,069510,에스텍,"9,200","-190","-2.0","9,480","9,480","9,170","25,614","237,698,880","100,372,000,000","0.03","10,910,000"
,069540,라이트론,"5,420","0","0.0","0","0","0","0","0","100,561,449,660","0.03","18,553,773"
,069920,아이에스이커머스,"4,050","-70","-1.7","4,040","4,100","4,040","1,230","4,980,575","104,596,766,100","0.04","25,826,362"
,070300,엑스큐어,"4,645","-85","-1.8","4,730","4,790","4,590","134,945","625,859,190","34,215,413,730","0.01","7,366,074"
,070590,한솔인티큐브,"3,050","50","1.7","3,000","3,055","2,955","98,029","294,452,360","42,332,539,050","0.01","13,879,521"
,071200,인피니트헬스케어,"7,220","-120","-1.6","7,470","7,470","7,190","186,501","1,353,318,250","176,142,426,760","0.06","24,396,458"
,071280,로체시스템즈,"5,310","20","0.4","5,270","5,330","5,160","223,065","1,172,482,190","81,224,961,930","0.03","15,296,603"
,071460,위니아딤채,"2,610","-40","-1.5","2,690","2,690","2,610","91,857","240,910,655","93,874,639,950","0.03","35,967,295"
,071670,에이테크솔루션,"9,540","-320","-3.2","9,860","9,880","9,490","332,840","3,209,141,090","95,400,000,000","0.03","10,000,000"
,071850,캐스텍코리아,"3,160","-140","-4.2","3,255","3,330","3,150","49,957","161,185,125","52,358,634,080","0.02","16,569,188"
,072020,중앙백신,"17,400","250","1.5","17,100","17,700","17,000","435,168","7,566,199,300","173,304,000,000","0.06","9,960,000"
,072470,우리산업홀딩스,"5,600","190","3.5","5,430","5,600","5,410","54,354","297,702,820","105,769,109,600","0.04","18,887,341"
,072520,제넨바이오,"1,905","115","6.4","1,795","1,940","1,715","5,162,814","9,555,827,725","178,863,648,495","0.06","93,891,679"
,072770,율호,"1,620","45","2.9","1,575","1,660","1,515","543,028","864,792,940","59,416,623,360","0.02","36,676,928"
,072870,메가스터디,"10,250","-200","-1.9","10,350","10,450","10,250","62,275","641,735,100","122,189,829,750","0.04","11,920,959"
,072950,빛샘전자,"5,490","-10","-0.2","5,490","5,550","5,350","93,607","510,094,460","32,940,000,000","0.01","6,000,000"
,072990,에이치시티,"10,900","150","1.4","10,750","10,900","10,650","24,471","264,243,550","75,510,840,000","0.03","6,927,600"
,073010,케이에스피,"1,610","30","1.9","1,580","1,610","1,560","98,379","156,155,545","58,269,533,770","0.02","36,192,257"
,073070,에스모,"404","-20","-4.7","425","432","402","3,296,847","1,352,700,903","50,773,008,252","0.02","125,675,763"
,073110,엘엠에스,"9,910","-30","-0.3","9,990","10,100","9,910","96,217","958,511,870","88,156,932,050","0.03","8,895,755"
,073190,듀오백,"2,350","-20","-0.8","2,360","2,370","2,320","38,493","90,204,760","28,124,894,000","0.01","11,968,040"
,073490,이노와이어리스,"54,900","700","1.3","54,800","56,400","54,200","351,725","19,491,780,100","369,891,165,600","0.13","6,737,544"
,073540,에프알텍,"5,770","170","3.0","5,550","5,770","5,350","444,554","2,486,029,560","65,778,000,000","0.02","11,400,000"
,073560,우리손에프앤지,"2,015","-5","-0.2","2,075","2,075","2,005","1,785,690","3,642,169,520","139,513,850,645","0.05","69,237,643"
,073570,WI,"1,760","-30","-1.7","1,800","1,815","1,745","829,925","1,468,539,500","128,293,723,360","0.04","72,894,161"
,073640,삼원테크,"1,805","-15","-0.8","1,820","1,850","1,790","274,944","497,587,785","105,416,357,270","0.04","58,402,414"
,074430,아미노로직스,"2,145","65","3.1","2,070","2,170","2,045","839,076","1,766,667,540","188,388,580,380","0.06","87,826,844"
,074600,원익QnC,"13,950","-100","-0.7","14,100","14,350","13,700","615,332","8,594,127,150","366,717,600,000","0.12","26,288,000"
,075130,플랜티넷,"4,985","-25","-0.5","5,050","5,050","4,930","79,575","395,646,525","44,665,600,000","0.02","8,960,000"
,075970,동국알앤에스,"2,470","-50","-2.0","2,530","2,535","2,440","326,842","811,718,075","45,448,000,000","0.02","18,400,000"
,076080,웰크론한텍,"2,725","-195","-6.7","2,945","2,945","2,670","4,840,146","13,347,550,025","54,445,777,950","0.02","19,980,102"
,076610,해성옵틱스,"2,220","5","0.2","2,215","2,260","2,190","415,780","921,185,060","69,464,616,960","0.02","31,290,368"
,077360,덕산하이메탈,"7,950","-100","-1.2","8,030","8,130","7,900","84,718","678,885,670","180,612,082,950","0.06","22,718,501"
,078020,이베스트투자증권,"5,110","40","0.8","5,070","5,150","5,050","247,305","1,265,131,150","283,508,880,900","0.10","55,481,190"
,078070,유비쿼스홀딩스,"33,200","-250","-0.8","33,450","33,950","33,100","74,365","2,482,686,200","620,728,049,600","0.21","18,696,628"
,078130,국일제지,"5,560","-50","-0.9","5,610","5,650","5,560","1,916,325","10,702,966,200","702,497,015,040","0.24","126,348,384"
,078140,대봉엘에스,"11,700","550","4.9","11,250","11,800","11,000","193,533","2,208,992,700","129,712,974,300","0.04","11,086,579"
,078150,HB테크놀러지,"2,260","-25","-1.1","2,300","2,300","2,250","1,005,940","2,275,127,515","178,518,362,760","0.06","78,990,426"
,078160,메디포스트,"25,150","300","1.2","24,800","25,350","24,600","164,310","4,102,090,900","392,788,726,300","0.13","15,617,842"
,078340,컴투스,"124,900","100","0.1","126,900","127,200","124,800","60,822","7,661,908,100","1,607,015,858,000","0.54","12,866,420"
,078350,한양디지텍,"5,680","-50","-0.9","5,730","5,820","5,620","18,943","107,720,330","64,140,860,400","0.02","11,292,405"
,078590,OQP,"4,630","180","4.0","4,450","4,760","4,385","2,036,180","9,412,560,190","348,547,941,790","0.12","75,280,333"
,078600,대주전자재료,"37,600","1,900","5.3","35,900","37,600","35,000","672,516","24,549,407,250","557,610,857,600","0.19","14,830,076"
,078650,코렌,"1,150","25","2.2","1,120","1,160","1,115","938,680","1,073,271,585","51,376,678,950","0.02","44,675,373"
,078860,아이오케이,"1,920","85","4.6","1,835","1,995","1,800","1,811,668","3,464,503,960","97,441,040,640","0.03","50,750,542"
,078890,가온미디어,"6,210","60","1.0","6,170","6,330","6,170","169,457","1,058,215,200","93,611,359,530","0.03","15,074,293"
,078940,코드네이처,"1,310","0","0.0","1,310","1,325","1,285","33,874","44,294,485","39,498,606,480","0.01","30,151,608"
,079000,와토스코리아,"6,130","130","2.2","6,060","6,970","6,060","1,248,175","8,113,094,340","44,136,000,000","0.01","7,200,000"
,079170,한창산업,"5,400","70","1.3","5,340","5,450","5,330","13,747","73,841,580","28,080,000,000","0.01","5,200,000"
,079190,EMW,"2,780","0","0.0","0","0","0","0","0","88,360,067,660","0.03","31,784,197"
,079370,제우스,"15,350","150","1.0","15,050","15,850","14,950","173,504","2,670,883,200","159,394,400,000","0.05","10,384,000"
,079650,서산,"2,620","35","1.4","2,585","2,680","2,555","170,126","445,173,005","52,400,000,000","0.02","20,000,000"
,079810,디이엔티,"7,410","210","2.9","7,210","7,590","7,060","337,645","2,489,526,580","96,603,125,190","0.03","13,036,859"
,079940,가비아,"17,100","450","2.7","16,800","17,150","16,550","709,750","12,001,415,450","231,460,196,400","0.08","13,535,684"
,079950,인베니아,"1,975","30","1.5","1,945","1,975","1,925","622,877","1,314,040,020","45,820,000,000","0.02","23,200,000"
,079960,동양이엔피,"14,100","0","0.0","14,000","14,100","13,700","83,648","1,158,357,600","110,826,000,000","0.04","7,860,000"
,079970,투비소프트,"1,640","-20","-1.2","1,675","1,675","1,600","139,926","226,505,565","52,160,011,400","0.02","31,804,885"
,080000,에스엔유,"3,690","-50","-1.3","3,740","3,775","3,650","122,966","454,434,970","126,651,390,300","0.04","34,322,870"
,080010,이상네트웍스,"6,040","-90","-1.5","6,160","6,160","5,980","5,214","31,436,110","54,450,600,000","0.02","9,015,000"
,080160,모두투어,"11,350","100","0.9","11,400","11,800","11,200","293,524","3,352,666,750","214,515,000,000","0.07","18,900,000"
,080220,제주반도체,"2,935","-50","-1.7","3,030","3,045","2,930","253,163","751,060,815","91,352,051,100","0.03","31,125,060"
,080420,모다이노칩,"2,470","-10","-0.4","2,495","2,505","2,425","103,127","253,377,180","196,912,406,340","0.07","79,721,622"
,080440,에스제이케이,"498","0","0.0","0","0","0","0","0","6,636,328,080","0.00","13,325,960"
,080470,성창오토텍,"8,300","-60","-0.7","8,210","8,410","8,210","89,947","747,806,290","60,590,000,000","0.02","7,300,000"
,080520,오디텍,"4,685","-45","-1.0","4,750","4,790","4,670","234,171","1,106,672,655","55,032,863,165","0.02","11,746,609"
,080530,코디,"1,865","-5","-0.3","1,855","1,890","1,810","217,744","399,985,465","44,588,192,470","0.02","23,907,878"
,080580,오킨스전자,"6,150","-50","-0.8","6,200","6,390","6,000","233,908","1,450,515,400","44,318,529,750","0.01","7,206,265"
,080720,한국유니온제약,"15,150","700","4.8","14,700","15,150","14,300","345,695","5,084,249,300","89,441,479,200","0.03","5,903,728"
,081150,티플랙스,"3,510","-10","-0.3","3,520","3,620","3,500","2,556,386","9,329,335,825","85,182,091,020","0.03","24,268,402"
,081580,성우전자,"2,335","-25","-1.1","2,370","2,375","2,280","61,224","141,537,870","36,211,513,905","0.01","15,508,143"
,082210,옵트론텍,"5,140","-10","-0.2","5,130","5,240","5,070","451,553","2,321,033,210","121,694,388,140","0.04","23,675,951"
,082270,젬백스,"24,050","300","1.3","23,700","24,450","22,700","1,107,452","26,030,631,700","944,236,742,150","0.32","39,261,403"
,082660,코스나인,"1,285","-5","-0.4","1,290","1,300","1,250","103,617","131,647,160","27,480,796,690","0.01","21,385,834"
,082800,루미마이크로,"1,775","-45","-2.5","1,810","1,825","1,770","2,692,350","4,823,117,535","232,839,474,975","0.08","131,177,169"
,082850,우리바이오,"1,225","-45","-3.5","1,265","1,290","1,195","599,037","740,944,795","55,024,400,550","0.02","44,917,878"
,082920,비츠로셀,"19,600","0","0.0","19,450","19,950","19,400","117,110","2,291,567,250","422,167,379,200","0.14","21,539,152"
,083310,엘오티베큠,"14,900","350","2.4","14,550","15,000","14,300","484,057","7,127,845,700","201,350,151,700","0.07","13,513,433"
,083450,GST,"20,750","500","2.5","20,350","20,850","20,050","306,285","6,297,662,100","193,343,208,750","0.07","9,317,745"
,083470,이엠앤아이,"1,585","0","0.0","0","0","0","0","0","35,542,856,275","0.01","22,424,515"
,083500,에프엔에스테크,"9,520","360","3.9","9,150","9,560","9,050","177,962","1,672,712,780","75,632,963,280","0.03","7,944,639"
,083550,케이엠,"17,850","-250","-1.4","18,250","18,300","17,650","270,847","4,836,096,700","183,534,199,800","0.06","10,282,028"
,083640,인콘,"943","-37","-3.8","980","984","927","2,513,818","2,372,548,394","81,190,433,803","0.03","86,098,021"
,083650,비에이치아이,"2,600","90","3.6","2,435","2,700","2,435","317,505","826,148,570","67,600,000,000","0.02","26,000,000"
,083660,CSA 코스믹,"4,170","0","0.0","0","0","0","0","0","154,590,427,650","0.05","37,072,045"
,083790,크리스탈,"13,400","-500","-3.6","13,800","13,850","13,250","755,123","10,136,408,150","570,455,232,400","0.19","42,571,286"
,083930,아바코,"8,100","100","1.2","8,000","8,100","7,860","137,371","1,095,051,900","129,571,690,500","0.04","15,996,505"
,084110,휴온스글로벌,"32,600","650","2.0","32,100","32,800","31,750","55,576","1,801,649,050","373,730,540,200","0.13","11,464,127"
,084180,수성,"1,230","-25","-2.0","1,255","1,255","1,225","24,008","29,723,975","18,001,027,860","0.01","14,634,982"
,084370,유진테크,"30,850","350","1.2","30,700","31,050","30,000","262,683","8,013,747,250","706,959,895,700","0.24","22,916,042"
,084650,랩지노믹스,"30,200","1,150","4.0","29,500","31,200","27,850","4,167,002","124,141,625,950","337,148,602,200","0.11","11,163,861"
,084730,팅크웨어,"9,530","-170","-1.8","9,750","9,750","9,510","106,014","1,013,513,320","99,356,749,460","0.03","10,425,682"
,084850,아이티엠반도체,"61,300","-300","-0.5","61,500","62,200","60,800","141,170","8,660,988,500","1,401,049,689,900","0.47","22,855,623"
,084990,헬릭스미스,"58,300","-600","-1.0","59,200","59,300","58,100","204,799","11,969,743,400","1,560,441,126,200","0.53","26,765,714"
,085370,루트로닉,"6,420","410","6.8","6,010","6,580","5,990","580,605","3,677,795,440","164,527,914,420","0.06","25,627,401"
,08537M,루트로닉3우C,"8,800","270","3.2","8,540","8,900","8,480","2,319","20,237,710","6,368,445,600","0.00","723,687"
,085660,차바이오텍,"19,850","400","2.1","19,500","19,950","19,200","817,503","16,053,054,500","1,042,034,682,500","0.35","52,495,450"
,085670,뉴프렉스,"1,450","-30","-2.0","1,480","1,480","1,420","142,086","205,457,580","30,676,256,550","0.01","21,156,039"
,085810,알티캐스트,"1,645","15","0.9","1,630","1,700","1,615","330,084","546,608,395","34,912,098,200","0.01","21,223,160"
,085910,네오티스,"3,740","20","0.5","3,720","3,805","3,720","15,276","57,482,485","41,191,155,720","0.01","11,013,678"
,086040,바이오톡스텍,"10,650","600","6.0","10,100","10,850","9,910","1,718,643","18,030,200,560","155,358,184,950","0.05","14,587,623"
,086060,진바이오텍,"6,180","60","1.0","6,240","6,310","6,070","930,871","5,747,275,190","53,213,427,660","0.02","8,610,587"
,086250,이노와이즈,"1,405","0","0.0","0","0","0","0","0","43,288,294,470","0.01","30,810,174"
,086390,유니테스트,"14,750","-100","-0.7","14,750","15,000","14,500","673,357","9,935,988,050","311,728,358,500","0.11","21,134,126"
,086450,동국제약,"134,000","3,700","2.8","131,000","137,400","129,800","40,704","5,446,331,800","1,191,528,000,000","0.40","8,892,000"
,086520,에코프로,"38,200","5,150","15.6","33,000","38,700","32,650","4,671,177","170,377,048,050","843,845,296,200","0.29","22,090,191"
